created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sun Apr 10 02:49:49 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.3571428571428571,en,31511,,MercuryReports,9254,9419,False,"[{'text': 'DonaldTrump', 'indices': [93, 105]}, {'text': 'KidRock', 'indices': [106, 114]}]",['Frisko_Crypto'],All Over America
Fri Apr 22 22:57:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When the global economy slows, so do commodity flows...the game is not as easy as jumping from one asset class to a… https://t.co/UqcKRhN12l",0.0,0.0,en,6640,3.0,MaatWes,5,53,,[],['anders_aslund'],
Fri Apr 22 22:56:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We just can’t seem to catch up! https://t.co/sQjuK1qqns,0.05,0.2,en,6640,9.0,MaatWes,5,53,,[],['ChinaBeigeBook'],
Fri Apr 22 22:55:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's important to put things in context.

The S&amp;P500 total return (including dividends) over the last 12 months in… https://t.co/d2PtDy0olD",0.425,0.65,en,6640,125.0,MaatWes,5,53,,[],['chigrl'],
Fri Apr 22 22:54:17 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The question, ""Is prosperity more important than peace?"" is wrongly composed. There can be no prosperity without na… https://t.co/XUoBUYwbgz",0.0,0.0,en,6640,227.0,MaatWes,5,53,,[],['lisaabramowicz1'],
Fri Apr 22 22:52:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""#China remembers HK, which did very well against #Covid until '22 &amp; then the elderly population got hit,” CBB's Sc… https://t.co/nfkVInSkEw",-0.25,0.4,en,6640,6.0,MaatWes,5,53,,"[{'text': 'China', 'indices': [21, 27]}, {'text': 'Covid', 'indices': [70, 76]}]",['ianbremmer'],
Fri Apr 22 22:52:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","For #oil refiners, now is the summer of distillate content
https://t.co/twiVtwIPq3 https://t.co/sHAhwlgmKW",0.0,0.0,en,6640,19.0,MaatWes,5,53,False,"[{'text': 'oil', 'indices': [16, 20]}]",['SpecialSitsNews'],
Fri Apr 22 22:48:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. credit is vulnerable if Asian investors start reducing their holdings, which is beginning to happen, as BNY Me… https://t.co/5mzmqaSnRP",-0.25,0.4,en,6640,59.0,MaatWes,5,53,,[],['ianbremmer'],
Fri Apr 22 22:46:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bucha dog reunites with his owner
moose approves
 
📸: wladyslaw musiienko https://t.co/SpH7QwTeU4",0.5,0.5,en,6640,87.0,MaatWes,5,53,False,[],['XSovietNews'],
Fri Apr 22 22:43:14 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","US manufacturing PMI 59.7 vs exp 58.0

US services PMI 54.7 vs exp 58.0 - weak

Composition PMI 55.1 vs exp 57.9 - weak",0.0,0.0,en,6640,3.0,MaatWes,5,53,,[],['noclador'],
Fri Apr 22 22:41:46 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","two fires in russia on the same day:
 
one at a key defense research institute
one at the country’s biggest chemica… https://t.co/0FMw6z19bg",0.0,0.05,en,6640,145.0,MaatWes,5,53,,[],['RBAdvisors'],
Fri Apr 22 22:20:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Other countries have been delivering weapons and there hasn't been a third world war. https://t.co/EyUOgmyKoc,0.0,0.0,en,6640,220.0,MaatWes,5,53,,[],['SpecialSitsNews'],
Fri Apr 22 22:19:09 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So far 50-60k people have died in putin's war:

• most were Ukrainian civilians
• second-most were russian soldiers… https://t.co/pO2edxLPhy",-0.25,0.4,en,6640,901.0,MaatWes,5,53,,[],['InnaSovsun'],
Fri Apr 22 22:16:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It seems laughable that #economists are calling the #Fed “hawkish”.  Even with a 50 bp hike, real Fed #Funds will s… https://t.co/kRu1HAPyIl",0.0,0.1,en,6640,4.0,MaatWes,5,53,,"[{'text': 'economists', 'indices': [40, 51]}, {'text': 'Fed', 'indices': [68, 72]}, {'text': 'Funds', 'indices': [118, 124]}]",['Schuldensuehner'],
Fri Apr 22 22:14:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chinese government asking local funds to buy equities after stimulus underwhelms...never a great sign,0.0,0.0,en,6640,3.0,MaatWes,5,53,,[],['anders_aslund'],
Fri Apr 22 19:02:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Deputy commander-in-chief of central district of russia's troops has officially stated that #russia's goal is to se… https://t.co/8nlM4dp9dY,0.225,0.3583333333333333,en,6640,555.0,MaatWes,5,53,,"[{'text': 'russia', 'indices': [108, 115]}]",['ianbremmer'],
Fri Apr 22 19:00:15 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mind the gap! Power Prices have decoupled from Gas Prices. While gas prices have fallen, the price of electricity h… https://t.co/jLWgYtiBCH",0.0,0.0,en,6640,63.0,MaatWes,5,53,,[],['ianbremmer'],
Fri Apr 22 18:58:16 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So many in the West fail to understand Putin, but he is quite a simple fellow: an authoritarian kleptocrat. Since h… https://t.co/ULvsMzBnii",0.0,0.0,en,6640,1136.0,MaatWes,5,53,,[],['AliWolfEcon'],
Fri Apr 22 18:58:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",us dollar not losing global reserve status any time soon https://t.co/A2daj44WG2,-0.05,0.05,en,6640,52.0,MaatWes,5,53,False,[],['Jkylebass'],
Fri Apr 22 04:08:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dictators can be brutal
they can be capricious 
but they can’t be weak

serious problem for putin https://t.co/OGFejK09i9",-0.25,0.4,en,6640,263.0,MaatWes,5,53,False,[],['JackDetsch'],
Fri Apr 22 02:17:18 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From a homebuilding recruiter: Among the top 50 builders, 30-50% of employees (depending on market)  in rank-and-fi… https://t.co/m2BnvXuYtA",0.0,0.0,en,6640,3.0,MaatWes,5,53,,[],['biancoresearch'],
Fri Apr 22 02:13:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",China stole an estimated $300 billion of U.S. intellectual property ANNUALLY for many years.Espionage and theft are… https://t.co/zZIKFhqg4m,0.35,0.65,en,6640,238.0,MaatWes,5,53,,[],['yardeni'],
Fri Apr 22 02:11:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DATA: Russian combat power remaining in Ukraine (troops, weapons and military equipment), per a senior U.S. defense… https://t.co/9b3HofaIPE",0.0,0.0,en,6640,859.0,MaatWes,5,53,,[],['KyivIndependent'],
Fri Apr 22 02:11:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This chart that supports this statement.  It is the total return of the former Lehman, then Barclays, and now Bloom… https://t.co/OveIlkit6Y",0.5,0.8125,en,6640,104.0,MaatWes,5,53,,[],['edwardstrngr'],
Fri Apr 22 02:10:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YARDENI RESEARCH QUICKTAKES (April 21, 2022). The vertical ascent in the 10-year US Treasury bond yield shouldn't b… https://t.co/HGHvNa4CLC",-0.25,0.4,en,6640,4.0,MaatWes,5,53,,[],"['elerianm', 'WSJ']",
Thu Apr 21 21:24:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","⚡️Washington Post: Pentagon says Ukraine has more tanks on the ground than Russia.

Ukrainian forces have more tank… https://t.co/08AjMMH7ZH",0.0,0.0,en,6640,2997.0,MaatWes,5,53,,[],"['elerianm', 'WSJ']",
Thu Apr 21 21:22:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Some thoughts on the air war over Ukraine and its implications for air forces in general. I caveat all by stating t… https://t.co/uHvbfgAh96,0.1666666666666666,0.1666666666666666,en,6640,1055.0,MaatWes,5,53,,[],['jsblokland'],
Thu Apr 21 21:11:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The @WSJ chart on US home prices (which reached a new record high in March).

#economy #markets #housing https://t.co/rqGyKWKo31",0.0,0.0,en,6640,48.0,MaatWes,5,53,,"[{'text': 'economy', 'indices': [92, 100]}, {'text': 'markets', 'indices': [101, 109]}, {'text': 'housing', 'indices': [110, 118]}]",['bopinion'],
Thu Apr 21 21:10:53 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Too early to underweight #equities?

Equities tend to do well during the first innings of the #tightenincycle. But… https://t.co/UrVMAO4loN",0.0,0.0,en,6640,12.0,MaatWes,5,53,,"[{'text': 'equities', 'indices': [41, 50]}, {'text': 'tightenincycle', 'indices': [110, 125]}]",['ntsafos'],
Thu Apr 21 21:10:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As the American gas market begins to connect with the European one, the energy price problems in Europe are crossin… https://t.co/hcvZUJsThU",-0.25,0.4,en,6640,49.0,MaatWes,5,53,,[],['adam_tooze'],
Thu Apr 21 21:10:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Russia faces many hurdles in 'pivoting' to Asia as an alternative to European gas. Price is a big one: Russia is de… https://t.co/jnaPVQXJOb,0.4,0.5,en,6640,131.0,MaatWes,5,53,,[],"['elerianm', 'WSJ']",
Thu Apr 21 21:09:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Kazakhstan's decision to ban wheat exports is really bad news for the country’s poorer Central Asian neighbors, wh… https://t.co/ng9QyLEtzY",0.0,0.25,en,6640,43.0,MaatWes,5,53,,[],"['elerianm', 'WSJ']",
Thu Apr 21 21:08:40 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From the @WSJ: The 40-year history of the #Fed Fund Rate.

#FederalReserve #economy #markets https://t.co/sjUKAMyBhf",-0.1,0.2,en,6640,51.0,MaatWes,5,53,False,"[{'text': 'Fed', 'indices': [56, 60]}, {'text': 'FederalReserve', 'indices': [73, 88]}, {'text': 'economy', 'indices': [89, 97]}, {'text': 'markets', 'indices': [98, 106]}]","['LizAnnSonders', 'UMich']",
Thu Apr 21 21:07:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buying conditions for homes, measured by ⁦@UMich⁩ Sentiment Index (orange), are incredibly sour as median existing… https://t.co/n2lU1h2Rrj",0.0,0.0,en,6640,23.0,MaatWes,5,53,,[],"['LizAnnSonders', 'UMich']",
Thu Apr 21 21:07:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Too soon to tell whether S&amp;P 500 buybacks have peaked, but they remain incredibly strong relative to history https://t.co/Q78fpNWlbO",0.0,0.0,en,6640,35.0,MaatWes,5,53,,[],['LizAnnSonders'],
Thu Apr 21 21:07:20 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Slight uptick in monthly supply of existing homes in March, but nowhere near longer-term average https://t.co/FQkATYli2Q",0.0,0.0,en,6640,8.0,MaatWes,5,53,False,[],['LizAnnSonders'],
Thu Apr 21 21:06:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. nominal GDP growth just passed pre-pandemic projection and Eurozone growth has yet to reach projection, making… https://t.co/E8QUUHSGUy",-0.1333333333333333,0.375,en,6640,26.0,MaatWes,5,53,,[],['LizAnnSonders'],
Thu Apr 21 21:06:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9 Fed rate hikes this year now priced in by market https://t.co/SotACArWcy,0.0,0.0,en,6640,120.0,MaatWes,5,53,False,[],['LizAnnSonders'],
Thu Apr 21 21:02:16 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Germans are on the wrong side of history…again. Scholz, Merkel, Schroder…all doing big business with the Russia… https://t.co/siUG5m6WwB",0.2,0.2,en,6640,109.0,MaatWes,5,53,,[],['Jkylebass'],
Thu Apr 21 20:48:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do you spell “relief”? M-a-n-h-e-i-m. Used car prices, the initial poster child for the “inflation”, peeled off… https://t.co/SN4fPnBMBY",0.5,0.75,en,6640,31.0,MaatWes,5,53,,[],['EconguyRosie'],
Thu Apr 21 20:48:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’d be the first to argue #recession odds were increasing if this important LEADING #indicator were meaningfully de… https://t.co/CVaiI67OEG,-0.4,0.55,en,6640,8.0,MaatWes,5,53,,"[{'text': 'recession', 'indices': [42, 52]}, {'text': 'indicator', 'indices': [100, 110]}]",['RBAdvisors'],
Thu Apr 21 20:42:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🧵Unfathomable: 🇩🇪 (rightly) insists on the difficulty of stopping gas imports from 🇷🇺. Yet it could cover 30% of th… https://t.co/B1VF8CDEJL,-0.5,1.0,en,6640,422.0,MaatWes,5,53,,[],['FHeisbourg'],
Thu Apr 21 20:42:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","With global sovereign debt levels where they are, a global energy crisis will quickly turn into a global sovereign… https://t.co/foLTavZOoJ",0.0,0.0,en,6640,159.0,MaatWes,5,53,,[],['LukeGromen'],
Thu Apr 21 20:28:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","countries pledging most arms/weapons transfers to ukraine feb 24-mar 27

united states $4.77 billion

estonia $0.24… https://t.co/OwqkcocmnD",-0.2,0.35,en,6640,97.0,MaatWes,5,53,,[],['ianbremmer'],
Thu Apr 21 20:27:09 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","- Is inflation slowing down more than Central Banks expect? No

- Have risk assets sold off to an extent that puts… https://t.co/u21FgyY60r",0.0,0.0,en,6640,83.0,MaatWes,5,53,,[],['MacroAlf'],
Thu Apr 21 20:23:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","For the first time on record, inflation is hotter in the US (grey) than in your median emerging market (orange)!

T… https://t.co/ksRhWgKpnU",-0.1333333333333333,0.6,en,6640,105.0,MaatWes,5,53,,[],['MacroAlf'],
Thu Apr 21 20:20:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stat of the day that I wasn’t expecting. Russian tank losses have been so high and Ukrainian so low, (and the Ukrai… https://t.co/td6RE2OaMl",-0.5,1.0,en,6640,1182.0,MaatWes,5,53,,[],['PhillipsPOBrien'],
Thu Apr 21 19:57:15 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This morning’s LEADING #Indicators declined a bit but show absolutely no sign of an imminent economic #recession. https://t.co/IR55Lodqh8,0.0,0.0,en,6640,5.0,MaatWes,5,53,,"[{'text': 'Indicators', 'indices': [39, 50]}, {'text': 'recession', 'indices': [118, 128]}]",['RBAdvisors'],
Thu Apr 21 05:41:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The question is HOW will this affect the U.S. supply chain in light of the inventory build? I'll be keen to see FUT… https://t.co/gzVydOHRgX,0.0,0.0,en,6640,7.0,MaatWes,5,53,,[],['DiMartinoBooth'],
Thu Apr 21 05:41:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mid/Large cap software/tech valuations approaching 5YR average. Doesn't mean they have bottomed, just getting more… https://t.co/TzCPLN4ibF",0.0,0.0,en,6640,5.0,MaatWes,5,53,,[],['SpecialSitsNews'],
Thu Apr 21 05:40:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An EU business group says Western cos in Shanghai are facing a ""logistical nightmare"" as they start to reopen after… https://t.co/HRF9cQ7fKM",-0.2,0.325,en,6640,4.0,MaatWes,5,53,,[],['SpecialSitsNews'],
Fri Apr 22 22:56:54 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","🙏Just $100 left on Mutual Aid fundraiser ‼️

🙏$100 Groceries for Families

DM me&amp;I will connect u directly with a f… https://t.co/4B0sbXzAVS",-1.0,1.0,en,2746,1.0,gfliverpool9966,1295,1507,,[],['Brendapotterr'],Ashamed to be in Canada
Fri Apr 22 22:53:24 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","THANK YOU AMAZING DONOR!

Eviction is covered completely 🙏 https://t.co/VxVo0Z75GF",0.0,1.0,en,2746,2.0,gfliverpool9966,1295,1507,,[],['Brendapotterr'],Ashamed to be in Canada
Fri Apr 22 22:16:58 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,2746,,gfliverpool9966,1295,1507,,[],['JohnLuTSNMtl'],Ashamed to be in Canada
Fri Apr 22 22:15:54 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.1333333333333333,0.8666666666666667,en,2746,,gfliverpool9966,1295,1507,False,"[{'text': 'Inflation', 'indices': [13, 23]}, {'text': 'cdnecon', 'indices': [35, 43]}]",['nejsnave'],Ashamed to be in Canada
Fri Apr 22 22:13:43 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Budget 2022’s employment strategy for people with disabilities not a replacement for income support, warn advocates… https://t.co/DeXg27LUwC",0.0,0.0,en,2746,5.0,gfliverpool9966,1295,1507,,[],['Brendapotterr'],Ashamed to be in Canada
